File Date,11/30/2017
NPA_ID,type_of_code,        ASSIGNABLE,EXPLANATION,RESERVED,ASSIGNED,ASSIGNMENT_DT,USE,LOCATION,COUNTRY,IN_SERVICE,IN_SERVICE_DT,STATUS,PLANNING_LETTERS,"NOTES",OVERLAY,OVERLAY_COMPLEX,PARENT_NPA_ID,SERVICE,TIME_ZONE,AREA_SERVED,MAP,IN_JEOPARDY,RELIEF_PLANNING_IN_PROGRESS,HOME_NPA_LOCAL_CALLS,HOME_NPA_TOLL_CALLS,FOREIGN_NPA_LOCAL_CALLS,FOREIGN_NPA_TOLL_CALLS,PERM_HNPA_LOCAL_CALLS,PERM_HNPA_TOLL_CALLS,PERM_HNPA_FOREIGN_LOCAL_CALLS,"DIALING_PLAN_NOTES"
985,General Purpose Code,Yes,,No,Yes,13-SEP-00,G,LA,US,Y,12-FEB-01,,301 242,"",No,,504,,C,,242,No,No,7D,1+10D,10D,1+10D,NA,NA,NA,""
986,General Purpose Code,Yes,,No,Yes,02-NOV-15,G,ID,US,Y,05-SEP-17,,490,"",Yes,208/986,208,,P,,490,No,No,10D,1+10D,10D,1+10D,NA,1+10D,NA,""
987,General Purpose Code,Yes,,Yes,No,,G,,,N,,,,"",No,,,,,,,No,No,,,,,,,,""
988,Easily Recognizable Code,Yes,,No,No,,N,,,N,,,,"",,,,,,,,,No,,,,,,,,""
989,General Purpose Code,Yes,,No,Yes,02-SEP-99,G,MI,US,Y,07-APR-01,Active,251 244 226 212,"",No,,517,,E,,212,No,Yes,7D,1+10D,10D,1+10D,10D,NA,NA,""
990,General Purpose Code,No,Expansion Code,No,No,,,,,N,,,,"",No,,,,,,,No,No,,,,,,,,""
991,General Purpose Code,No,Expansion Code,No,No,,,,,N,,,,"",No,,,,,,,No,No,,,,,,,,""
992,General Purpose Code,No,Expansion Code,No,No,,,,,N,,,,"",No,,,,,,,No,No,,,,,,,,""
993,General Purpose Code,No,Expansion Code,No,No,,,,,N,,,,"",No,,,,,,,No,No,,,,,,,,""
994,General Purpose Code,No,Expansion Code,No,No,,,,,N,,,,"",No,,,,,,,No,No,,,,,,,,""
995,General Purpose Code,No,Expansion Code,No,No,,,,,N,,,,"",No,,,,,,,No,No,,,,,,,,""
996,General Purpose Code,No,Expansion Code,No,No,,,,,N,,,,"",No,,,,,,,No,No,,,,,,,,""
997,General Purpose Code,No,Expansion Code,No,No,,,,,N,,,,"",No,,,,,,,No,No,,,,,,,,""
998,General Purpose Code,No,Expansion Code,No,No,,,,,N,,,,"",No,,,,,,,No,No,,,,,,,,""
999,Easily Recognizable Code,No,Expansion Code,No,No,,,,,N,,,,"",,,,,,,,,No,,,,,,,,""
